Algorithm,Problem,ExecutionId,IndicatorName,IndicatorValue
CGA,FS_CGA,0,Fitness,-0.5557187639179142
CGA,FS_CGA,1,Fitness,-0.5662646887526123
CGA,FS_CGA,0,Time,3.309743642807007
CGA,FS_CGA,1,Time,3.708101511001587
