Algorithm,Problem,ExecutionId,IndicatorName,IndicatorValue
CGA,FS_CGA,0,Fitness,-0.5580612559525848
CGA,FS_CGA,1,Fitness,-0.5536854637020796
CGA,FS_CGA,0,Time,137.81020712852478
CGA,FS_CGA,1,Time,138.07759928703308
