Algorithm,Problem,ExecutionId,IndicatorName,IndicatorValue
CGA,FS_CGA,0,Fitness,-0.5578916715200932
CGA,FS_CGA,1,Fitness,-0.5509207235602454
CGA,FS_CGA,0,Time,3.0357248783111572
CGA,FS_CGA,1,Time,3.118739128112793
